"행정구역(시군구)별","연령별",2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04
"행정구역(시군구)별","연령별",총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명),총인구수 (명)
"울산광역시","75세",5066,4855,4757,4820,4862,4876,4902,4876,4956,4960,4983,5030,5055,5150,5197,5131,5172,5150,5190,5127,4921,4734,4561,4420,4281,4172,4176,4061,4037,4057,4090,4210,4460,4634,4855,5078,5347,5728,5868,6073
"울산광역시","76세",5902,5981,5940,5919,5824,5732,5637,5603,5503,5249,5153,5043,4938,4736,4616,4700,4741,4753,4778,4755,4821,4832,4856,4904,4945,5038,5067,5007,5047,5036,5060,4996,4798,4611,4456,4323,4193,4078,4067,3955
"울산광역시","77세",4490,4573,4753,4824,4906,4976,5033,5191,5334,5656,5700,5740,5728,5810,5769,5750,5660,5573,5504,5468,5376,5119,5038,4921,4808,4605,4485,4547,4592,4606,4640,4628,4700,4705,4741,4768,4802,4897,4950,4887
"울산광역시","78세",3898,3915,3850,3877,3935,4041,4076,4099,4095,4098,4173,4236,4365,4440,4603,4680,4755,4815,4855,5009,5155,5479,5529,5563,5562,5648,5589,5582,5503,5423,5349,5302,5215,4972,4880,4760,4660,4455,4349,4418
"울산광역시","79세",3947,3932,3986,3971,3943,3906,3912,3926,3942,3912,3887,3818,3763,3768,3719,3745,3793,3896,3933,3945,3925,3914,3995,4062,4197,4271,4424,4497,4581,4625,4687,4831,4976,5303,5354,5402,5383,5469,5423,5398
"울산광역시","80세",3329,3382,3443,3467,3513,3564,3544,3539,3568,3642,3661,3740,3794,3791,3818,3799,3775,3740,3767,3776,3792,3772,3756,3696,3630,3645,3577,3595,3631,3736,3777,3793,3790,3773,3856,3926,4057,4132,4279,4344
"울산광역시","81세",2943,2968,2969,2976,2976,2989,3037,3067,3116,3130,3151,3163,3171,3217,3288,3302,3328,3358,3348,3349,3378,3452,3475,3543,3598,3592,3618,3614,3598,3564,3581,3591,3608,3598,3581,3529,3480,3508,3449,3452
"울산광역시","82세",2667,2711,2721,2759,2771,2778,2759,2766,2750,2758,2751,2772,2797,2826,2821,2837,2846,2849,2888,2911,2959,2974,2988,3014,3036,3074,3109,3105,3139,3173,3166,3163,3171,3255,3271,3313,3371,3364,3407,3382
"울산광역시","83세",2393,2367,2419,2437,2460,2472,2487,2475,2455,2456,2473,2465,2504,2536,2557,2589,2614,2620,2608,2615,2606,2601,2603,2615,2645,2664,2666,2672,2695,2697,2726,2750,2794,2811,2825,2859,2873,2898,2935,2933
"울산광역시","84세",2143,2184,2190,2207,2208,2195,2177,2170,2200,2227,2244,2249,2236,2230,2266,2287,2283,2289,2309,2322,2287,2288,2305,2296,2327,2368,2375,2413,2431,2447,2442,2447,2440,2434,2415,2424,2471,2484,2471,2484
"울산광역시","85세",1780,1785,1815,1831,1847,1876,1891,1898,1927,1954,1940,1978,2006,2037,2046,2050,2044,2038,2032,2019,2049,2061,2086,2094,2082,2067,2083,2094,2098,2091,2121,2122,2092,2104,2133,2124,2146,2179,2191,2223
"울산광역시","86세",1500,1528,1556,1554,1564,1548,1560,1603,1601,1601,1602,1620,1647,1655,1684,1717,1726,1747,1754,1768,1791,1806,1806,1823,1841,1879,1872,1886,1885,1877,1861,1852,1881,1894,1919,1921,1916,1909,1920,1906
"울산광역시","87세",1208,1244,1242,1276,1297,1294,1296,1299,1328,1325,1327,1337,1358,1383,1410,1404,1419,1399,1415,1466,1473,1476,1475,1488,1506,1502,1514,1539,1545,1575,1586,1594,1615,1632,1629,1642,1657,1709,1720,1723
"울산광역시","88세",942,945,977,999,1006,1021,1022,1019,997,1030,1049,1073,1089,1113,1120,1140,1149,1163,1156,1159,1195,1192,1200,1199,1209,1227,1242,1242,1250,1242,1261,1295,1298,1300,1310,1329,1362,1345,1358,1389
"울산광역시","89세",846,846,844,839,823,828,828,824,853,832,829,825,811,822,837,845,855,865,878,882,869,892,908,944,983,1007,1004,1023,1028,1031,1021,1020,1045,1044,1048,1052,1069,1078,1092,1078
"울산광역시","90세",727,729,716,718,745,741,738,742,728,736,751,761,766,749,739,732,715,717,711,700,719,712,701,694,682,695,707,724,743,754,761,776,766,792,810,828,861,887,878,888
"울산광역시","91세",525,536,543,565,565,562,571,586,584,599,607,606,637,636,640,639,660,652,652,652,637,636,648,657,646,635,617,610,594,583,580,574,596,595,601,602,595,602,612,619
"울산광역시","92세",373,396,420,425,433,438,446,442,462,466,455,457,447,464,463,486,480,476,480,492,492,509,506,501,525,528,523,511,525,521,524,533,520,520,531,543,532,530,511,501
"울산광역시","93세",317,310,308,307,314,315,317,308,293,289,302,312,320,344,366,359,363,368,372,369,379,383,379,382,376,386,369,385,385,381,375,384,390,404,406,402,430,426,426,420
"울산광역시","94세",225,229,238,240,232,230,240,248,250,259,258,258,262,254,249,254,264,261,264,252,245,240,243,250,259,279,296,294,294,297,294,287,293,292,290,298,303,310,300,308
"울산광역시","95세",195,194,183,181,178,166,162,166,176,171,173,183,179,188,190,192,184,179,191,205,211,208,211,201,214,204,195,196,198,199,206,200,193,194,193,198,203,212,224,210
"울산광역시","96세",143,147,148,151,154,167,165,164,157,154,157,156,157,149,149,149,151,142,137,138,142,143,144,151,143,149,138,148,143,141,151,159,164,162,165,155,162,150,148,143
"울산광역시","97세",77,75,80,85,95,97,94,94,99,93,96,97,102,109,110,114,109,121,120,124,121,125,125,128,132,128,115,113,107,100,97,99,102,102,104,113,111,110,112,118
"울산광역시","98세",62,65,71,69,63,59,53,56,52,57,56,54,55,54,60,63,71,72,74,71,78,76,79,79,74,78,70,75,80,92,91,91,91,93,91,89,91,89,86,83
"울산광역시","99세",36,39,37,40,37,41,46,46,51,45,41,44,42,44,47,47,46,44,40,43,40,45,45,43,42,42,40,40,47,50,50,51,54,51,50,48,44,50,46,46
"울산광역시","100세 이상",157,156,159,160,161,161,161,161,158,159,159,158,158,160,159,161,162,165,169,167,170,171,172,175,176,180,88,86,85,82,83,85,86,88,85,67,68,66,70,64
