Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
078935,KR7078931003,GS우,KOSPI,,35000,1,150,0.43,35000,35100,34500,3721,130015150,62468910000,1784826,STK
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5850,2,-10,-0.17,6060,6060,5850,8420,49664400,62464135500,10677630,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,벤처기업부,6110,1,130,2.17,5980,6160,5940,154412,935020510,62387774150,10210765,KSQ
000105,KR7000101006,유한양행우,KOSPI,,52700,1,300,0.57,52300,52900,51900,304,15848900,62235538000,1180940,STK
021050,KR7021050000,서원,KOSPI,,1305,1,9,0.69,1319,1319,1297,51239,66798242,61954339950,47474590,STK
039610,KR7039610001,화성밸브,KOSDAQ,중견기업부,5940,1,40,0.68,5980,6000,5840,257887,1529782640,61837776000,10410400,KSQ
126640,KR7126640002,화신정공,KOSDAQ,우량기업부,1699,1,8,0.47,1691,1705,1683,138955,235449190,61799234013,36373887,KSQ
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,5900,1,40,0.68,5870,5940,5840,8972,52793510,61783856000,10471840,KSQ
101390,KR7101390003,아이엠,KOSDAQ,중견기업부,7620,2,-290,-3.67,7930,8200,7410,131121,1027304040,61748441400,8103470,KSQ
005750,KR7005750005,대림B&Co,KOSPI,,3700,2,-5,-0.13,3710,3780,3670,10114,37401925,61687288000,16672240,STK
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,1780,2,-19,-1.06,1817,1817,1762,188352,334205270,61625768040,34621218,KSQ
011300,KR7011300001,성안,KOSPI,,1061,1,47,4.64,1015,1071,1015,468611,492850879,61570033712,58030192,STK
012200,KR7012200002,계양전기,KOSPI,,2260,2,-10,-0.44,2290,2290,2250,50556,114499995,61523593540,27222829,STK
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,8690,1,70,0.81,8620,8700,8520,14117,121461610,61451491420,7071518,KSQ
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,4530,1,25,0.55,4505,4550,4265,34566,154193420,61445309580,13564086,KSQ
046310,KR7046310009,백금T&A,KOSDAQ,중견기업부,3740,1,55,1.49,3685,3740,3640,170015,629654700,61405717340,16418641,KSQ
189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,6330,1,30,0.48,6200,6360,6190,63454,398279490,61393277400,9698780,KSQ
010280,KR7010280006,쌍용정보통신,KOSDAQ,중견기업부,957,1,10,1.06,960,964,941,307276,293206355,61213580538,63964034,KSQ
318000,KR7318000007,KBG,KOSDAQ,벤처기업부,7430,1,360,5.09,7110,7720,7040,683375,5075195400,61147599750,8229825,KSQ
258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,2760,1,10,0.36,2740,2800,2700,59896,163744370,61125063120,22146762,KSQ
227950,KR7227950003,엔투텍,KOSDAQ,투자주의환기종목(소속부없음),609,2,-3,-0.49,605,616,595,239932,144976827,61083754179,100301731,KSQ
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,8770,2,-530,-5.7,9240,9300,8760,299907,2664985870,61049688920,6961196,KSQ
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,8350,1,200,2.45,8150,8470,7990,97252,805390270,61041005000,7310300,KSQ
038060,KR7038060000,루멘스,KOSDAQ,중견기업부,1268,1,22,1.77,1277,1280,1222,192215,238515048,60994691492,48103069,KSQ
008370,KR7008370009,원풍,KOSDAQ,우량기업부,5080,1,20,0.4,5070,5080,5010,18124,91587080,60960000000,12000000,KSQ
004100,KR7004100004,태양금속,KOSPI,,1661,1,36,2.22,1625,1678,1517,241480,394003910,60958700000,36700000,STK
204020,KR7204020002,그리티,KOSDAQ,중견기업부,3025,1,60,2.02,2975,3040,2955,91346,272749175,60945975750,20147430,KSQ
290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,7380,1,60,0.82,7340,7400,7210,27118,198734990,60935501340,8256843,KSQ
277410,KR7277410007,인산가,KOSDAQ,벤처기업부,1880,2,-15,-0.79,1896,1901,1871,68529,129266407,60880696120,32383349,KSQ
332370,KR7332370006,아이디피,KOSDAQ,중견기업부,4585,2,-35,-0.76,4625,4640,4535,56037,255767725,60860033710,13273726,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,5050,1,10,0.2,5070,5210,4995,216060,1095481950,60751500000,12030000,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,2235,2,-25,-1.11,2295,2310,2235,280300,639458535,60749970825,27181195,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,5200,2,-40,-0.76,5300,5300,5050,84418,436871230,60673740400,11668027,KSQ
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,5990,2,-50,-0.83,6010,6030,5810,37309,220932140,60670805180,10128682,KSQ
279600,KR7279600001,미디어젠,KOSDAQ,기술성장기업부,12930,2,-300,-2.27,13310,13320,12910,64693,844179700,60574218330,4684781,KSQ
003560,KR7003560000,IHQ,KOSPI,,250,2,-52,-17.22,303,307,235,12770906,3481587998,60573912000,242295648,STK
006805,KR7006801005,미래에셋증권우,KOSPI,,4300,1,50,1.18,4300,4325,4215,22381,95873505,60525725000,14075750,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,1270,2,-4,-0.31,1274,1274,1253,63794,80540085,60409848700,47566810,STK
289860,KR7289860009,지슨,KONEX,일반기업부,3600,2,-90,-2.44,3690,3745,3450,4870,17243540,60386486400,16774024,KNX
178780,KR7178780003,유테크,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,60240295400,6964196,KSQ
094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,3590,2,-40,-1.1,3630,3680,3490,180455,650331195,60126181600,16748240,KSQ
140520,KR7140520008,대창스틸,KOSDAQ,중견기업부,2845,2,-5,-0.18,2875,2875,2795,49326,139392455,60055796335,21109243,KSQ
234920,KR7234920007,자이글,KOSDAQ,벤처기업부,4435,1,285,6.87,4145,4530,4145,25508,109355825,60009585850,13530910,KSQ
084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,815,2,-21,-2.51,836,847,802,1565841,1278621000,59944554000,73551600,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,3060,1,15,0.49,3010,3090,2990,109565,331675995,59683779180,19504503,KSQ
006570,KR7006570006,대림통상,KOSPI,,3920,1,50,1.29,3905,3940,3820,5322,20699430,59682000000,15225000,STK
226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,3375,2,-10,-0.3,3385,3385,3345,25310,85103050,59677836750,17682322,KSQ
217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,6790,1,170,2.57,6620,6980,6410,59978,403484680,59542691460,8769174,KSQ
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,5930,1,100,1.72,5870,5940,5800,42690,250567050,59300000000,10000000,KSQ
177830,KR7177830007,파버나인,KOSDAQ,벤처기업부,4145,1,5,0.12,4135,4170,4070,49133,202318850,59226881185,14288753,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,2675,1,40,1.52,2650,2675,2635,69826,185612065,59217812500,22137500,KSQ
059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,2480,1,65,2.69,2420,2485,2420,183483,451111200,59178630480,23862351,KSQ
062860,KR7062860002,티엘아이,KOSDAQ,벤처기업부,5990,2,-10,-0.17,6000,6000,5910,9977,59347970,59137592800,9872720,KSQ
122830,KR7122830003,원포유,KONEX,일반기업부,1800,0,0,0.0,0,0,0,0,0,58953573000,32751985,KNX
222980,KR7222980005,한국맥널티,KOSDAQ,벤처기업부,5330,2,-10,-0.19,5370,5370,5300,43077,229182860,58797804390,11031483,KSQ
214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,3205,2,-810,-20.17,3715,3895,3030,1442847,4699570825,58677463705,18308101,KSQ
066360,KR7066360009,체리부로,KOSDAQ,관리종목(소속부없음),1241,2,-26,-2.05,1242,1293,1241,40836,50889717,58169771505,46873305,KSQ
043090,KR7043090000,엑서지21,KOSDAQ,중견기업부,1168,2,-25,-2.1,1193,1194,1145,494973,576551175,57971437440,49633080,KSQ
023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,6600,1,130,2.01,6460,6670,6360,39468,258276630,57861012000,8766820,KSQ
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,4900,1,115,2.4,4770,4900,4735,32204,155434230,57840026300,11804087,KSQ
037760,KR7037760006,쎄니트,KOSDAQ,우량기업부,1709,1,19,1.12,1691,1709,1685,32547,55166777,57820461989,33832921,KSQ
032960,KR7032960007,동일기연,KOSDAQ,중견기업부,15890,2,-730,-4.39,16800,16890,15550,103155,1646878010,57762533500,3635150,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,3405,1,35,1.04,3375,3410,3355,27462,92962430,57687421470,16941974,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,5760,1,20,0.35,5740,5770,5700,6457,37014430,57600000000,10000000,KSQ
309930,KR7309930006,오하임아이엔티,KOSDAQ,벤처기업부,2710,1,75,2.85,2660,2845,2625,502685,1385351415,57517435660,21224146,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,12100,1,250,2.11,11860,12500,11750,77952,934599520,57471733000,4749730,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,1057,1,7,0.67,1050,1075,1043,522283,552777467,57275895768,54187224,KSQ
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,7260,1,40,0.55,7230,7380,7140,83338,602682460,57172231380,7874963,KSQ
346010,KR7346010002,타이드,KONEX,일반기업부,11760,1,1360,13.08,11760,11760,11760,1,11760,57154329120,4860062,KNX
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,984,2,-16,-1.6,998,998,974,683009,671202154,57106747008,58035312,KSQ
052300,KR7052300001,초록뱀컴퍼니,KOSDAQ,중견기업부,481,2,-6,-1.23,487,489,479,488359,235423332,57071337830,118651430,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,1219,1,28,2.35,1191,1220,1191,326307,394285529,57053022784,46803136,STK
040610,KR7040610008,SG&G,KOSDAQ,중견기업부,1671,3,0,0.0,1671,1680,1666,25801,43107624,56959704516,34087196,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,1243,2,-26,-2.05,1269,1270,1233,325396,404576230,56835224105,45724235,KSQ
000725,KR7000721001,현대건설우,KOSPI,,53800,1,300,0.56,53700,54000,52900,3835,204032600,56742483400,1054693,STK
005305,KR7005301007,롯데칠성우,KOSPI,,73000,1,300,0.41,73300,73500,72600,872,63853400,56597630000,775310,STK
056000,KR7056000003,코원플레이,KOSDAQ,투자주의환기종목(소속부없음),2860,0,0,0.0,0,0,0,0,0,56399843500,19720225,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,3860,1,100,2.66,3760,3860,3640,229238,860833555,56386632960,14607936,KSQ
003925,KR7003921004,남양유업우,KOSPI,,338000,1,5000,1.5,334000,342500,334000,359,121112000,56331756000,166662,STK
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,687,1,26,3.93,660,701,660,820915,562169883,56299783278,81950194,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1895,1,27,1.45,1868,1916,1852,408378,771184052,56254532255,29685769,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,538,1,15,2.87,523,539,523,284484,151278324,56199358950,104459775,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,1315,1,25,1.94,1287,1319,1287,265974,345483754,56107070810,42666974,KSQ
153460,KR7153460001,네이블,KOSDAQ,벤처기업부,8590,1,300,3.62,8300,8600,8290,28989,246666610,56092820260,6530014,KSQ
232830,KR7232830000,시큐센,KONEX,일반기업부,5890,1,100,1.73,5980,5980,5790,12997,75864080,56008198480,9509032,KNX
001275,KR7001271006,부국증권우,KOSPI,,18620,1,30,0.16,18600,18620,18580,1113,20700250,55860000000,3000000,STK
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,3505,1,15,0.43,3440,3520,3440,27461,95556485,55827640000,15928000,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,7550,2,-20,-0.26,7600,7600,7500,22805,171819190,55707871300,7378526,STK
230980,KR7230980005,에이트원,KOSDAQ,벤처기업부,747,2,-4,-0.53,752,761,742,541091,404961170,55588616793,74415819,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,3820,1,15,0.39,3820,3825,3775,43057,163679845,55562098640,14545052,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1592,2,-13,-0.81,1614,1614,1574,119726,189954395,55553226856,34895243,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,7610,1,20,0.26,7570,7650,7550,27156,206509020,55553000000,7300000,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,1240,2,-1,-0.08,1229,1249,1219,45958,56671900,55498294360,44756689,KSQ
079970,KR7079970000,투비소프트,KOSDAQ,투자주의환기종목(소속부없음),791,2,-5,-0.63,796,810,778,385939,306289180,55323099237,69940707,KSQ
000215,KR7000211003,DL우,KOSPI,,32700,1,200,0.62,32600,32800,32350,1629,52934050,55135960500,1686115,STK
036170,KR7036170009,클라우드에어,KOSDAQ,중견기업부,896,1,11,1.24,885,897,865,320416,281296266,54983600896,61365626,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,1579,2,-26,-1.62,1583,1611,1572,143261,226402688,54934587934,34790746,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,중견기업부,825,2,-10,-1.2,837,840,813,249291,204668824,54900833625,66546465,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,5410,1,10,0.19,5440,5490,5350,190332,1031675190,54878201450,10143845,KSQ
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,8590,2,-190,-2.16,8790,8930,8150,42943,369063370,54872920000,6388000,KSQ
031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,3135,1,15,0.48,3115,3175,3085,236984,744000505,54805838010,17481926,KSQ
219550,KR7219550001,디와이디,KOSDAQ,관리종목(소속부없음),1061,2,-28,-2.57,1090,1091,1053,2316263,2467686469,54797529599,51647059,KSQ
032750,KR7032750002,삼진,KOSDAQ,우량기업부,7600,1,160,2.15,7500,7620,7380,109927,828873620,54720000000,7200000,KSQ
226340,KR7226340008,본느,KOSDAQ,중견기업부,1782,2,-12,-0.67,1794,1800,1761,27672,49283216,54706680072,30699596,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,2465,1,185,8.11,2325,2490,2320,1221395,2967215805,54679164905,22182217,KSQ
147760,KR7147760003,마이크로프랜드,KOSDAQ,벤처기업부,5050,2,-70,-1.37,5170,5170,5000,25817,130219850,54640323300,10819866,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,7300,1,90,1.25,7220,7330,7190,37946,274929610,54417777000,7454490,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,4610,2,-255,-5.24,4795,4795,4320,525817,2399304330,54398000000,11800000,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,390,2,-26,-6.25,403,411,374,8202093,3200274359,54372990360,139417924,STK
216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,7040,2,-130,-1.81,7220,7220,6600,141,942410,54287657600,7711315,KNX
039310,KR7039310008,세중,KOSDAQ,벤처기업부,2995,2,-115,-3.7,3130,3130,2930,208197,624418860,54274392665,18121667,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,610,1,31,5.35,582,611,580,194320,115708358,54272040990,88970559,KSQ
181340,KR7181340001,이즈미디어,KOSDAQ,관리종목(소속부없음),2705,0,0,0.0,0,0,0,0,0,54259503030,20058966,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,4410,2,-50,-1.12,4415,4520,4275,379197,1673553360,54216540000,12294000,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,4930,1,10,0.2,4920,4950,4910,894,4399110,54180384480,10989936,KNX
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,54000000000,18000000,STK
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,6600,1,150,2.33,6460,6640,6360,54476,356315310,53883376800,8164148,KSQ
019770,KR7019770007,서연탑메탈,KOSDAQ,중견기업부,4620,1,20,0.43,4625,4635,4555,69832,321536330,53823000000,11650000,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,1290,1,1,0.08,1289,1294,1268,154446,198028123,53517443100,41486390,KSQ
020760,KR7020760005,일진디스플,KOSPI,,1038,2,-84,-7.49,1166,1170,1033,957771,1015771024,53471263158,51513741,STK
198080,KR7198080004,엔피디,KOSDAQ,우량기업부,2480,2,-40,-1.59,2600,2600,2435,115166,287131285,53407258800,21535185,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,2135,2,-65,-2.95,2165,2250,2105,812289,1746975945,53356391340,24991284,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,중견기업부,13190,1,40,0.3,13150,13210,13030,7897,103743000,53219012000,4034800,KSQ
139050,KR7139050009,시티랩스,KOSDAQ,투자주의환기종목(소속부없음),501,2,-2,-0.4,508,508,500,160244,80645504,53155362027,106098527,KSQ
049470,KR7049470008,SGA,KOSDAQ,중견기업부,903,1,5,0.56,905,924,890,132758,120157777,53152610847,58862249,KSQ
005820,KR7005820006,원림,KOSPI,,23100,1,200,0.87,23050,23450,22900,4392,101815150,53083107000,2297970,STK
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,10200,1,120,1.19,10120,10240,10020,25005,253876180,53040000000,5200000,KSQ
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1694,1,52,3.17,1642,1697,1642,272770,458101298,53024370014,31301281,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,중견기업부,1316,1,9,0.69,1307,1329,1296,81470,106969811,53012624084,40283149,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,4530,1,100,2.26,4405,4635,4385,46312,209110070,52992035130,11698021,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,14160,1,670,4.97,15510,15510,13510,3464,50239080,52761278640,3726079,KNX
197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,5510,1,10,0.18,5480,5650,5430,254813,1413368580,52694488280,9563428,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,1073,2,-2,-0.19,1075,1075,1053,104803,111197996,52625428782,49045134,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,1020,1,2,0.2,1015,1020,1002,64192,64621485,52509600000,51480000,KSQ
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,3210,2,-5,-0.16,3225,3245,3175,24759,79577790,52485307230,16350563,KSQ
053590,KR7053590006,한국테크놀로지,KOSDAQ,중견기업부,334,0,0,0.0,0,0,0,0,0,52484809098,157140147,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,514,1,37,7.76,495,550,487,4286006,2211892657,52355024336,101858024,KSQ
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,9410,2,-50,-0.53,9400,9460,9340,9504,89175860,52274836630,5555243,KSQ
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,4020,2,-5,-0.12,4055,4055,3970,101989,408769800,52260000000,13000000,KSQ
223310,KR7223310004,커머스마이너,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,52224831720,15730371,KSQ
004920,KR7004920005,씨아이테크,KOSPI,,1124,1,54,5.05,1082,1150,1051,718960,797266773,52157375516,46403359,STK
109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,291,2,-4,-1.36,295,298,290,440465,128922219,52000308147,178695217,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,6800,1,180,2.72,6610,6870,6600,18289,123127380,51829600000,7622000,STK
025530,KR7025530007,SJM홀딩스,KOSPI,,3460,2,-5,-0.14,3470,3500,3255,52304,180089645,51671667680,14934008,STK
098120,KR7098120009,마이크로컨텍솔,KOSDAQ,벤처기업부,6210,1,170,2.81,6040,6250,5970,45714,278801160,51622276860,8312766,KSQ
010770,KR7010770006,평화홀딩스,KOSPI,,3510,2,-40,-1.13,3605,3605,3500,20738,72820405,51335385660,14625466,STK
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,3110,1,20,0.65,3070,3125,2990,72818,223783565,51326786900,16503790,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,1164,1,9,0.78,1152,1164,1143,73190,84317818,51216000000,44000000,KSQ
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,중견기업부,787,1,7,0.9,780,798,761,1359104,1053944900,51198039456,65054688,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1950,1,38,1.99,1912,1950,1895,117767,226773666,51135524700,26223346,KSQ
391060,KR7391060001,엔에이치스팩20호,KOSDAQ,SPAC(소속부없음),2000,2,-10,-0.5,2010,2020,1999,57512,115426856,51000000000,25500000,KSQ
039980,KR7039980008,리노스,KOSDAQ,중견기업부,1113,1,22,2.02,1105,1131,1097,356406,398560554,50879232348,45713596,KSQ
187660,KR7187660006,에이디엠코리아,KOSDAQ,벤처기업부,2325,1,60,2.65,2265,2365,2240,91473,210848705,50769281250,21836250,KSQ
051630,KR7051630002,진양화학,KOSPI,,3205,2,-70,-2.14,3275,3275,3180,26574,85205225,50639000000,15800000,STK
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3255,2,-30,-0.91,3295,3300,3240,49176,160574520,50538445020,15526404,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,우량기업부,4360,1,30,0.69,4340,4380,4285,63612,275880165,50140000000,11500000,KSQ
089530,KR7089530000,에이티세미콘,KOSDAQ,중견기업부,692,2,-10,-1.42,703,714,685,459055,317353948,50016654876,72278403,KSQ
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,2850,2,-15,-0.52,2875,2875,2815,76201,215959185,49884131400,17503204,KSQ
263810,KR7263810004,상신전자,KOSDAQ,중견기업부,3500,1,145,4.32,3340,3550,3340,223347,771764965,49856513000,14244718,KSQ
331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,2615,1,165,6.73,2460,2660,2425,1408034,3651761805,49812041930,19048582,KSQ
336040,KR7336040001,타스컴,KONEX,일반기업부,12190,1,200,1.67,12490,12490,12190,2,24680,49785581270,4084133,KNX
332290,KR7332290006,누보,KOSDAQ,벤처기업부,1501,2,-55,-3.53,1543,1564,1490,241916,363425952,49655065823,33081323,KSQ
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,23500,2,-250,-1.05,23750,23750,23400,2059,48444050,49630848500,2111951,STK
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,525,2,-12,-2.23,537,545,523,342100,180538590,49585003125,94447625,KSQ
082660,KR7082660002,코스나인,KOSDAQ,투자주의환기종목(소속부없음),798,0,0,0.0,0,0,0,0,0,49582031856,62132872,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,2775,1,35,1.28,2740,2785,2740,39372,108935405,49569419850,17862854,KSQ
054630,KR7054630009,에이디칩스,KOSDAQ,벤처기업부,621,1,40,6.88,582,635,555,9615443,5805800090,49499575281,79709461,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,3820,2,-35,-0.91,3850,3905,3755,24985,94933365,49293375500,12904025,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,7110,1,40,0.57,7080,7190,6970,28141,198240380,49272157800,6929980,KSQ
000040,KR7000040006,KR모터스,KOSPI,,512,2,-1,-0.19,517,517,508,85249,43582901,49222894080,96138465,STK
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,6960,1,60,0.87,6930,7010,6860,34062,236159410,49213185600,7070860,KSQ
317770,KR7317770006,슈프리마아이디,KOSDAQ,벤처기업부,16100,2,-520,-3.13,16590,16610,15700,22183,357676540,49169722000,3054020,KSQ
019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,377,2,-8,-2.08,383,391,371,1507427,568593717,49051946151,130111263,KSQ
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,4495,3,0,0.0,4495,4510,4470,8976,40302150,48850446350,10867730,KSQ
203690,KR7203690003,프로스테믹스,KOSDAQ,벤처기업부,1063,1,45,4.42,1020,1129,997,385142,405685088,48797117048,45905096,KSQ
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,19850,2,-1800,-8.31,21000,21300,19850,287594,5807428240,48753982000,2456120,STK
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1935,1,98,5.33,1861,1948,1833,272387,519455993,48536605395,25083517,KSQ
018680,KR7018680009,서울제약,KOSDAQ,중견기업부,4160,2,-40,-0.95,4190,4190,4135,7397,30758640,48502767040,11659319,KSQ
078940,KR7078940004,코드네이처,KOSDAQ,중견기업부,1062,1,18,1.72,1070,1078,1051,78077,83008169,48437480160,45609680,KSQ
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1550,2,-19,-1.21,1570,1570,1540,219851,340940413,48436500250,31249355,STK
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,265,2,-12,-4.33,277,286,260,2137177,581734585,48279750570,182187738,KSQ
012280,KR7012280004,영화금속,KOSPI,,902,2,-3,-0.33,901,911,897,91933,82899407,48161843510,53394505,STK
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,3130,1,20,0.64,3110,3140,3075,47658,147559390,48143850860,15381422,KSQ
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,5190,1,10,0.19,5240,5250,5190,128,670380,48139689300,9275470,KNX
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1002,2,-7,-0.69,1011,1015,997,157463,157939704,48069374856,47973428,KSQ
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,3095,1,50,1.64,3150,3150,3035,326032,1005710935,47997702585,15508143,KSQ
044380,KR7044380004,주연테크,KOSPI,,810,1,13,1.63,804,815,794,272859,218137092,47951387640,59199244,STK
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,770,2,-6,-0.77,774,785,770,98250,76240045,47820126970,62104061,KSQ
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,6070,2,-150,-2.41,6210,6250,6030,38710,235860410,47802166570,7875151,KSQ
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2865,1,45,1.6,2820,2880,2800,81741,232506185,47622946800,16622320,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4955,1,95,1.95,4860,4960,4850,9890,48810835,47606014760,9607672,KSQ
246960,KR7246960009,이노테라피,KOSDAQ,기술성장기업부,8440,1,140,1.69,8440,8440,8210,12049,100317950,47391806920,5615143,KSQ
025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2835,1,30,1.07,2820,2865,2765,164665,460914265,47389457430,16715858,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1430,1,32,2.29,1405,1430,1390,302653,427826410,47378851520,33132064,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,3390,1,55,1.65,3320,3485,3250,767317,2598352280,47260166280,13941052,STK
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1433,2,-8,-0.56,1435,1448,1410,135064,192684480,47218565184,32950848,KSQ
148780,KR7148780000,비플라이소프트,KOSDAQ,기술성장기업부,1500,1,3,0.2,1498,1545,1450,620154,928314652,47168587500,31445725,KSQ
